circle96,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[58.72734769413225, 33.90624999999999]], [[47.95067859921276, 47.95067859921276]], [[3.882285676537811, 14.488887394336025]], [[15.0, 0.0]]]","['Iteration=0,15,6,9']","[0, 0, 0, 6, 15, 0, 0, 9]"
circle97,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[58.72734769413225, 33.90624999999999]], [[33.90625000000001, 58.72734769413224]], [[3.882285676537811, 14.488887394336025]], [[15.0, 0.0]]]","['Iteration=0,15,6,12']","[0, 0, 0, 6, 15, 0, 0, 12]"
circle98,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[58.72734769413225, 33.90624999999999]], [[17.551166496014687, 65.50184509522745]], [[3.882285676537811, 14.488887394336025]], [[15.0, 0.0]]]","['Iteration=0,15,6,15']","[0, 0, 0, 6, 15, 0, 0, 15]"
circle99,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[58.72734769413225, 33.90624999999999]], [[4.152318053358994e-15, 67.8125]], [[3.882285676537811, 14.488887394336025]], [[15.0, 0.0]]]","['Iteration=0,15,6,18']","[0, 0, 0, 6, 15, 0, 0, 18]"
circle100,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[47.95067859921276, 47.95067859921276]], [[33.90625000000001, 58.72734769413224]], [[3.882285676537811, 14.488887394336025]], [[15.0, 0.0]]]","['Iteration=0,15,9,12']","[0, 0, 0, 9, 15, 0, 0, 12]"
circle101,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[47.95067859921276, 47.95067859921276]], [[17.551166496014687, 65.50184509522745]], [[3.882285676537811, 14.488887394336025]], [[15.0, 0.0]]]","['Iteration=0,15,9,15']","[0, 0, 0, 9, 15, 0, 0, 15]"
circle102,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[47.95067859921276, 47.95067859921276]], [[4.152318053358994e-15, 67.8125]], [[3.882285676537811, 14.488887394336025]], [[15.0, 0.0]]]","['Iteration=0,15,9,18']","[0, 0, 0, 9, 15, 0, 0, 18]"
circle103,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[33.90625000000001, 58.72734769413224]], [[17.551166496014687, 65.50184509522745]], [[3.882285676537811, 14.488887394336025]], [[15.0, 0.0]]]","['Iteration=0,15,12,15']","[0, 0, 0, 12, 15, 0, 0, 15]"
circle104,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[33.90625000000001, 58.72734769413224]], [[4.152318053358994e-15, 67.8125]], [[3.882285676537811, 14.488887394336025]], [[15.0, 0.0]]]","['Iteration=0,15,12,18']","[0, 0, 0, 12, 15, 0, 0, 18]"
circle105,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[17.551166496014687, 65.50184509522745]], [[4.152318053358994e-15, 67.8125]], [[3.882285676537811, 14.488887394336025]], [[15.0, 0.0]]]","['Iteration=0,15,15,18']","[0, 0, 0, 15, 15, 0, 0, 18]"
circle106,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[67.8125, 0.0]], [[65.50184509522745, 17.551166496014687]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,0,3']","[0, 0, 0, 0, 18, 0, 0, 3]"
circle107,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[67.8125, 0.0]], [[58.72734769413225, 33.90624999999999]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,0,6']","[0, 0, 0, 0, 18, 0, 0, 6]"
circle108,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[67.8125, 0.0]], [[47.95067859921276, 47.95067859921276]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,0,9']","[0, 0, 0, 0, 18, 0, 0, 9]"
circle109,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[67.8125, 0.0]], [[33.90625000000001, 58.72734769413224]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,0,12']","[0, 0, 0, 0, 18, 0, 0, 12]"
circle110,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[67.8125, 0.0]], [[17.551166496014687, 65.50184509522745]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,0,15']","[0, 0, 0, 0, 18, 0, 0, 15]"
circle111,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[67.8125, 0.0]], [[4.152318053358994e-15, 67.8125]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,0,18']","[0, 0, 0, 0, 18, 0, 0, 18]"
circle112,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[65.50184509522745, 17.551166496014687]], [[58.72734769413225, 33.90624999999999]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,3,6']","[0, 0, 0, 3, 18, 0, 0, 6]"
circle113,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[65.50184509522745, 17.551166496014687]], [[47.95067859921276, 47.95067859921276]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,3,9']","[0, 0, 0, 3, 18, 0, 0, 9]"
circle114,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[65.50184509522745, 17.551166496014687]], [[33.90625000000001, 58.72734769413224]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,3,12']","[0, 0, 0, 3, 18, 0, 0, 12]"
circle115,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[65.50184509522745, 17.551166496014687]], [[17.551166496014687, 65.50184509522745]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,3,15']","[0, 0, 0, 3, 18, 0, 0, 15]"
circle116,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[65.50184509522745, 17.551166496014687]], [[4.152318053358994e-15, 67.8125]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,3,18']","[0, 0, 0, 3, 18, 0, 0, 18]"
circle117,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[58.72734769413225, 33.90624999999999]], [[47.95067859921276, 47.95067859921276]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,6,9']","[0, 0, 0, 6, 18, 0, 0, 9]"
circle118,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[58.72734769413225, 33.90624999999999]], [[33.90625000000001, 58.72734769413224]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,6,12']","[0, 0, 0, 6, 18, 0, 0, 12]"
circle119,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[58.72734769413225, 33.90624999999999]], [[17.551166496014687, 65.50184509522745]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,6,15']","[0, 0, 0, 6, 18, 0, 0, 15]"
circle120,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[58.72734769413225, 33.90624999999999]], [[4.152318053358994e-15, 67.8125]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,6,18']","[0, 0, 0, 6, 18, 0, 0, 18]"
circle121,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[47.95067859921276, 47.95067859921276]], [[33.90625000000001, 58.72734769413224]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,9,12']","[0, 0, 0, 9, 18, 0, 0, 12]"
circle122,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[47.95067859921276, 47.95067859921276]], [[17.551166496014687, 65.50184509522745]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,9,15']","[0, 0, 0, 9, 18, 0, 0, 15]"
circle123,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[47.95067859921276, 47.95067859921276]], [[4.152318053358994e-15, 67.8125]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,9,18']","[0, 0, 0, 9, 18, 0, 0, 18]"
circle124,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[33.90625000000001, 58.72734769413224]], [[17.551166496014687, 65.50184509522745]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,12,15']","[0, 0, 0, 12, 18, 0, 0, 15]"
circle125,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[33.90625000000001, 58.72734769413224]], [[4.152318053358994e-15, 67.8125]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,12,18']","[0, 0, 0, 12, 18, 0, 0, 18]"
circle126,circle,"[1, 0, 1, 0]","[[[15.0, 0.0]], [[17.551166496014687, 65.50184509522745]], [[4.152318053358994e-15, 67.8125]], [[9.18485099360515e-16, 15.0]], [[15.0, 0.0]]]","['Iteration=0,18,15,18']","[0, 0, 0, 15, 18, 0, 0, 18]"
circle127,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[65.50184509522745, 17.551166496014687]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,0,3']","[3, 0, 0, 0, 6, 0, 0, 3]"
circle128,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[58.72734769413225, 33.90624999999999]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,0,6']","[3, 0, 0, 0, 6, 0, 0, 6]"
circle129,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[47.95067859921276, 47.95067859921276]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,0,9']","[3, 0, 0, 0, 6, 0, 0, 9]"
circle130,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[33.90625000000001, 58.72734769413224]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,0,12']","[3, 0, 0, 0, 6, 0, 0, 12]"
circle131,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[17.551166496014687, 65.50184509522745]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,0,15']","[3, 0, 0, 0, 6, 0, 0, 15]"
circle132,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[4.152318053358994e-15, 67.8125]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,0,18']","[3, 0, 0, 0, 6, 0, 0, 18]"
circle133,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[58.72734769413225, 33.90624999999999]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,3,6']","[3, 0, 0, 3, 6, 0, 0, 6]"
circle134,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[47.95067859921276, 47.95067859921276]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,3,9']","[3, 0, 0, 3, 6, 0, 0, 9]"
circle135,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[33.90625000000001, 58.72734769413224]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,3,12']","[3, 0, 0, 3, 6, 0, 0, 12]"
circle136,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[17.551166496014687, 65.50184509522745]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,3,15']","[3, 0, 0, 3, 6, 0, 0, 15]"
circle137,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[4.152318053358994e-15, 67.8125]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,3,18']","[3, 0, 0, 3, 6, 0, 0, 18]"
circle138,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[47.95067859921276, 47.95067859921276]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,6,9']","[3, 0, 0, 6, 6, 0, 0, 9]"
circle139,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[33.90625000000001, 58.72734769413224]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,6,12']","[3, 0, 0, 6, 6, 0, 0, 12]"
circle140,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[17.551166496014687, 65.50184509522745]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,6,15']","[3, 0, 0, 6, 6, 0, 0, 15]"
circle141,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[4.152318053358994e-15, 67.8125]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,6,18']","[3, 0, 0, 6, 6, 0, 0, 18]"
circle142,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[47.95067859921276, 47.95067859921276]], [[33.90625000000001, 58.72734769413224]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,9,12']","[3, 0, 0, 9, 6, 0, 0, 12]"
circle143,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[47.95067859921276, 47.95067859921276]], [[17.551166496014687, 65.50184509522745]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,9,15']","[3, 0, 0, 9, 6, 0, 0, 15]"
circle144,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[47.95067859921276, 47.95067859921276]], [[4.152318053358994e-15, 67.8125]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,9,18']","[3, 0, 0, 9, 6, 0, 0, 18]"
circle145,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[33.90625000000001, 58.72734769413224]], [[17.551166496014687, 65.50184509522745]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,12,15']","[3, 0, 0, 12, 6, 0, 0, 15]"
circle146,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[33.90625000000001, 58.72734769413224]], [[4.152318053358994e-15, 67.8125]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,12,18']","[3, 0, 0, 12, 6, 0, 0, 18]"
circle147,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[17.551166496014687, 65.50184509522745]], [[4.152318053358994e-15, 67.8125]], [[12.99038105676658, 7.499999999999999]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,6,15,18']","[3, 0, 0, 15, 6, 0, 0, 18]"
circle148,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[65.50184509522745, 17.551166496014687]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,0,3']","[3, 0, 0, 0, 9, 0, 0, 3]"
circle149,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[58.72734769413225, 33.90624999999999]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,0,6']","[3, 0, 0, 0, 9, 0, 0, 6]"
circle150,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[47.95067859921276, 47.95067859921276]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,0,9']","[3, 0, 0, 0, 9, 0, 0, 9]"
circle151,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[33.90625000000001, 58.72734769413224]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,0,12']","[3, 0, 0, 0, 9, 0, 0, 12]"
circle152,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[17.551166496014687, 65.50184509522745]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,0,15']","[3, 0, 0, 0, 9, 0, 0, 15]"
circle153,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[4.152318053358994e-15, 67.8125]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,0,18']","[3, 0, 0, 0, 9, 0, 0, 18]"
circle154,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[58.72734769413225, 33.90624999999999]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,3,6']","[3, 0, 0, 3, 9, 0, 0, 6]"
circle155,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[47.95067859921276, 47.95067859921276]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,3,9']","[3, 0, 0, 3, 9, 0, 0, 9]"
circle156,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[33.90625000000001, 58.72734769413224]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,3,12']","[3, 0, 0, 3, 9, 0, 0, 12]"
circle157,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[17.551166496014687, 65.50184509522745]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,3,15']","[3, 0, 0, 3, 9, 0, 0, 15]"
circle158,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[4.152318053358994e-15, 67.8125]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,3,18']","[3, 0, 0, 3, 9, 0, 0, 18]"
circle159,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[47.95067859921276, 47.95067859921276]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,6,9']","[3, 0, 0, 6, 9, 0, 0, 9]"
circle160,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[33.90625000000001, 58.72734769413224]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,6,12']","[3, 0, 0, 6, 9, 0, 0, 12]"
circle161,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[17.551166496014687, 65.50184509522745]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,6,15']","[3, 0, 0, 6, 9, 0, 0, 15]"
circle162,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[4.152318053358994e-15, 67.8125]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,6,18']","[3, 0, 0, 6, 9, 0, 0, 18]"
circle163,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[47.95067859921276, 47.95067859921276]], [[33.90625000000001, 58.72734769413224]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,9,12']","[3, 0, 0, 9, 9, 0, 0, 12]"
circle164,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[47.95067859921276, 47.95067859921276]], [[17.551166496014687, 65.50184509522745]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,9,15']","[3, 0, 0, 9, 9, 0, 0, 15]"
circle165,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[47.95067859921276, 47.95067859921276]], [[4.152318053358994e-15, 67.8125]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,9,18']","[3, 0, 0, 9, 9, 0, 0, 18]"
circle166,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[33.90625000000001, 58.72734769413224]], [[17.551166496014687, 65.50184509522745]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,12,15']","[3, 0, 0, 12, 9, 0, 0, 15]"
circle167,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[33.90625000000001, 58.72734769413224]], [[4.152318053358994e-15, 67.8125]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,12,18']","[3, 0, 0, 12, 9, 0, 0, 18]"
circle168,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[17.551166496014687, 65.50184509522745]], [[4.152318053358994e-15, 67.8125]], [[10.606601717798213, 10.606601717798213]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,9,15,18']","[3, 0, 0, 15, 9, 0, 0, 18]"
circle169,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[65.50184509522745, 17.551166496014687]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,0,3']","[3, 0, 0, 0, 12, 0, 0, 3]"
circle170,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[58.72734769413225, 33.90624999999999]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,0,6']","[3, 0, 0, 0, 12, 0, 0, 6]"
circle171,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[47.95067859921276, 47.95067859921276]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,0,9']","[3, 0, 0, 0, 12, 0, 0, 9]"
circle172,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[33.90625000000001, 58.72734769413224]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,0,12']","[3, 0, 0, 0, 12, 0, 0, 12]"
circle173,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[17.551166496014687, 65.50184509522745]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,0,15']","[3, 0, 0, 0, 12, 0, 0, 15]"
circle174,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[4.152318053358994e-15, 67.8125]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,0,18']","[3, 0, 0, 0, 12, 0, 0, 18]"
circle175,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[58.72734769413225, 33.90624999999999]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,3,6']","[3, 0, 0, 3, 12, 0, 0, 6]"
circle176,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[47.95067859921276, 47.95067859921276]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,3,9']","[3, 0, 0, 3, 12, 0, 0, 9]"
circle177,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[33.90625000000001, 58.72734769413224]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,3,12']","[3, 0, 0, 3, 12, 0, 0, 12]"
circle178,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[17.551166496014687, 65.50184509522745]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,3,15']","[3, 0, 0, 3, 12, 0, 0, 15]"
circle179,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[4.152318053358994e-15, 67.8125]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,3,18']","[3, 0, 0, 3, 12, 0, 0, 18]"
circle180,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[47.95067859921276, 47.95067859921276]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,6,9']","[3, 0, 0, 6, 12, 0, 0, 9]"
circle181,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[33.90625000000001, 58.72734769413224]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,6,12']","[3, 0, 0, 6, 12, 0, 0, 12]"
circle182,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[17.551166496014687, 65.50184509522745]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,6,15']","[3, 0, 0, 6, 12, 0, 0, 15]"
circle183,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[4.152318053358994e-15, 67.8125]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,6,18']","[3, 0, 0, 6, 12, 0, 0, 18]"
circle184,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[47.95067859921276, 47.95067859921276]], [[33.90625000000001, 58.72734769413224]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,9,12']","[3, 0, 0, 9, 12, 0, 0, 12]"
